defined_class	defined_class_label	biological_process	biological_process_label
DDPHENO:0000414	decreased cellular thermotolerance	GO:0070370	cellular heat acclimation
DDPHENO:0000430	decreased pinocytosis	GO:0006907	pinocytosis
DDPHENO:0000437	decreased actin nucleation	GO:0045010	actin nucleation
DDPHENO:0000443	decreased secretion of lysosomal enzymes	GO:0033299	secretion of lysosomal enzymes
DDPHENO:0000454	decreased cGMP biosynthesis	GO:0006182	cGMP biosynthetic process
DDPHENO:0000461	decreased intracellular pH	GO:0051452	ntracellular pH reduction
DDPHENO:0000462	decreased filopodium formation	GO:0046847	filopodium assembly 
DDPHENO:0000474	decreased lateral pseudopodium formation	GO:0031271	lateral pseudopodium assembly
DDPHENO:0000490	decreased calcium ion import	GO:0070509	calcium ion import
DDPHENO:0000504	decreased sporulation	GO:0043934	sporulation
DDPHENO:0000522	decreased chemotaxis to cAMP	GO:0043327	chemotaxis to cAMP
DDPHENO:0000523	decreased chemotaxis to folate	GO:0043326	chemotaxis to folate
DDPHENO:0000561	decreased endosomal vesicle fusion	GO:0034058	endosomal vesicle fusion
DDPHENO:0000568	decreased lipid droplet formation	GO:0140042	lipid droplet formation
DDPHENO:0000572	decreased double-strand break repair via homologous recombination	GO:0000724	double-strand break repair via homologous recombination
DDPHENO:0000577	decreased double-strand break repair via nonhomologous end joining	GO:0006303	double-strand break repair via nonhomologous end joining
DDPHENO:0000586	decreased cellular response to hypoxia	GO:0071456	cellular response to hypoxia
DDPHENO:0000588	decreased response to Gram-positive bacterium	GO:0140459	response to Gram-positive bacterium
DDPHENO:0000590	decreased response to Gram-negative bacterium 	GO:0140460	response to Gram-negative bacterium
DDPHENO:0000594	decreased response to bacterium	GO:0009617	response to bacterium
DDPHENO:0000603	decreased intermediate filament bundle assembly	GO:0045110	intermediate filament bundle assembly
DDPHENO:0000699	decreased epithelium-like organization	GO:0140509	epithelium-like organization
DDPHENO:0000705	decreased cAMP biosynthesis	GO:0006171	cAMP biosynthetic process
DDPHENO:0000716	decreased regulation of siRNA processing	GO:0070921	regulation of siRNA processing
DDPHENO:0000742	decreased protein kinase B signaling	GO:0043491	protein kinase B signaling
DDPHENO:0000759	decreased regulation of STAT signaling pathway	GO:1904892	regulation of receptor signaling pathway via STAT
DDPHENO:0000762	decreased Ras protein signal transduction	GO:0007265	Ras protein signal transduction
DDPHENO:0000766	decreased  cell-cell self recognition	GO:0097656	cell-cell self recognition
DDPHENO:0000767	decreased cellular DNA damage response	GO:0006974	DNA damage response
DDPHENO:0000772	decreased programmed cell death	GO:0012501	programmed cell death
DDPHENO:0000775	decreased G protein-coupled chemorepellent receptor signaling pathway	GO:0140986	G protein-coupled chemorepellent receptor signaling pathway
DDPHENO:0000804	decreased  autophagosome maturation	GO:0097352	 autophagosome maturation
DDPHENO:0000807	decreased heterotrimeric G-protein complex assembly	GO:1902605	heterotrimeric G-protein complex assembly
DDPHENO:0000811	decreased proteasomal protein catabolic process	GO:0010498	proteasomal protein catabolic process
DDPHENO:0000814	decreased ubiquitin-dependent protein catabolic process	GO:0006511	ubiquitin-dependent protein catabolic process
DDPHENO:0000817	decreased regulation of MAPK cascade	GO:0043408	regulation of MAPK cascade
DDPHENO:0000820	decreased TORC2 signaling	GO:0038203	TORC2 signaling
DDPHENO:0000824	decreased Rab protein signal transduction	GO:0032482	Rab protein signal transduction
DDPHENO:0000828	decreased Rap protein signal transduction	GO:0032486	Rap protein signal transduction
DDPHENO:0000832	decreased Rac protein signal transduction	GO:0016601	Rac protein signal transduction
DDPHENO:0000836	decreased small GTPase mediated signal transduction	GO:0007264	small GTPase mediated signal transduction
DDPHENO:0001052	decreased bleb assembly	GO:0032060	bleb assembly
DDPHENO:0001056	decreased actin filament polymerization	GO:0030041	actin filament polymerization
DDPHENO:0001090	decreased response to DIF-1	GO:1903013	response to differentiation-inducing factor 1
DDPHENO:0001097	decreased DIF-1 biosynthesis	GO:0031148	DIF-1 biosynthetic process
DDPHENO:0001103	decreased culmination	GO:0031154	culmination involved in sorocarp development
DDPHENO:0001106	decreased lysosomal protein degradation	GO:1905146	lysosomal protein catabolic process
DDPHENO:0001111	decreased exocytosis	GO:0006887	exocytosis
DDPHENO:0001127	decreased phototaxis	GO:0042331	phototaxis
DDPHENO:0001128	decreased thermotaxis	GO:0043052	thermotaxis
DDPHENO:0001130	decreased taxis	GO:0042330	taxis
DDPHENO:0001159	decreased cellulose biosynthesis	GO:0030244	cellulose biosynthetic process
DDPHENO:0001161	decreased superoxide generation	GO:0042554	superoxide anion generation
DDPHENO:0001175	decreased cell differentiation	GO:0030154	cell differentiation
DDPHENO:0001177	decreased pseudopodium formation	GO:0031269	pseudopodium assembly
DDPHENO:0001189	decreased macroautophagy	GO:0016236	macroautophagy
DDPHENO:0001201	decreased actin filament sliding	GO:0033275	actin-myosin filament sliding
DDPHENO:0001211	decreased translation	GO:0006412	translation
DDPHENO:0001213	decreased calcium-dependent cell-cell adhesion	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules
DDPHENO:0001214	decreased calcium-independent cell-cell adhesion	GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
DDPHENO:0001223	decreased phagolysosome formation	GO:0001845	phagolysosome assembly
DDPHENO:0001233	decreased protein secretion	GO:0009306	protein secretion
DDPHENO:0001266	decreased autophagic cell death	GO:0048102	autophagic cell death
DDPHENO:0001272	decreased pseudopodium retraction	GO:0031270	pseudopodium retraction
DDPHENO:0001273	decreased uropod retraction	GO:0034461	uropod retraction
DDPHENO:0001277	decreased engulfment during phagocytosis	GO:0006911	phagocytosis, engulfment
DDPHENO:0001279	decreased autophagic vacuole organization	GO:1905037	autophagosome organization
DDPHENO:0001327	decreased protein modification	GO:0036211	protein modification process
DDPHENO:0001338	decreased protein localization	GO:0008104	protein localization
DDPHENO:0001373	decreased chemotaxis to arachidonic acid	GO:0034670	chemotaxis to arachidonic acid
DDPHENO:0001398	decreased oscillatory cAMP signaling	GO:0140676	oscillatory cAMP signaling
DDPHENO:0001439	decreased prgrammed necrotic cell death	GO:0097300	prgrammed necrotic cell death
DDPHENO:0001444	decreased cell fate determination	GO:0001709	cell fate determination
DDPHENO:0001448	decreased actin filament depolymerization	GO:0030042	actin filament depolymerization
DDPHENO:0001467	decreased microtubule nucleation	GO:0007020	microtubule nucleation
DDPHENO:0001470	decreased response to lithium	GO:0010226	response to lithium ion
DDPHENO:0001501	decreased protein stabilization	GO:0050821	protein stabilization
DDPHENO:0001516	decreased mitochondrial fusion	GO:0008053	mitochondrial fusion
DDPHENO:0001519	decreased mitochondrial fission	GO:0000266	mitochondrial fission
DDPHENO:0001535	decreased protein processing in phagocytic vesicle	GO:1900756	protein processing in phagocytic vesicle
